 ident,name,latitude_deg,longitude_deg
RU-0011,Baltiysk Air Base,54.61000061,19.86829948
RU-0012,Khariusny Airfield,67.37977301,34.2131424
RU-0013,Bezrechnaya-2 Air Base,50.75,116.2170029
RU-0014,Borisoglebsk Air Base,51.366699,42.178299
RU-0015,Khotilovo Air Base,57.65499878,34.09999847
RU-0016,Lipetsk Air Base,52.63499832,39.44499969
RU-0017,Pugachev Airport,51.9770546,48.72041702
RU-0018,Buturlinovka Air Base,50.79220963,40.6061554
RU-0019,Chebenki Air Base,51.97489929,55.54899979
RU-0020,Chekurovka Air Base,71.06500244,127.3379974
RU-0021,Korsakov Heliport,46.61769867,142.8139954
RU-0022,Chornoye Air Base,55.75,38.06669998
RU-0023,Chindant Air Base,50.39670181,116.3470001
RU-0024,Krasnaya Polyana Heliport,43.67653198,40.206635
RU-0025,Nogliki Airport,51.780102,143.139008
RU-0026,Novaya Airport,46.70980072,142.8699951
RU-0027,Rybnovsk Airport,53.24710083,141.8059998
RU-0028,Kaliningrad Chkalovsk Naval Air Base,54.76660156,20.39699936
RU-0029,Kansk West Airport,56.20658493,95.63624573
RU-0030,Tyukhtet North,56.56209946,89.32900238
RU-0031,Khodynka Airport,55.78860092,37.5298996
RU-0032,Shimanovsk Airport,51.985001,127.643331
RU-0033,Plestsy Airport,62.716702,40.4883
RU-0034,Verkhnyaya Toyma Airport,62.23833466,45.02000046
RU-0035,Grozny North Airport,43.388302,45.698601
RU-0036,Irkutsk Northwest Airport,52.36830139,104.1829987
RU-0037,Kaliningrad Devau Airport,54.72512817,20.5738945
RU-0038,Palana (East) Airport,59.05833435,159.9666595
RU-0039,Kachalovka Airfield,67.98699951,39.83499908
RU-0040,Syktyvkar Southwest,61.58666611,50.52000046
RU-0041,Taly Ruchey Air Base,66.889999,33.883301
RU-0042,Pravdinsk Airport,56.52170181,43.47999954
RU-0043,Mius Airport,54.95833206,43.3116684
RU-0044,Krasnovishersk Airport,60.41063309,57.13611603
RU-0045,Saratov South Airport,51.47780228,45.94259262
RU-0046,Tatischevo Air Base,51.68439865,45.54811478
RU-0047,Kazan Old Airport,55.78749847,49.19527817
RU-0048,Menzelinsk Airport,55.72000122,53.06000137
RU-0049,Yelabuga North Airport,55.7928009,52.13299942
RU-0050,Yamburg Airport,67.986664,75.099998
RU-0051,Nikolsk Airport,59.49666595,45.51833344
RU-0052,Baley Airport,51.56106567,116.7028732
RU-0053,Iultin Airport,67.91149902,-178.6719971
RU-0054,Kyren Airport,51.67808914,102.1565475
RU-0055,Bereznik Airport,62.82333374,42.79666519
RU-0056,Taksimo Airport,56.36166763,114.9300003
RU-0057,Tarnogskiy Gorodok Airport,60.50329971,43.60169983
RU-0058,Tasayevo Airport,57.17499924,94.88999939
RU-0059,Alakurtti Naval Air Base,66.97333527,30.34499931
RU-0060,Chernyakhovsk Naval Air Base,54.6016655,21.78166771
RU-0061,Donskoye Air Base,54.93439102,19.98241425
RU-0062,Kalinovskaya Airfield,43.59999847,45.52999878
RU-0063,Lakhta Naval Air Base,64.383331,40.716667
RU-0064,Ostrov Naval Air Base,57.299999,28.4333
RU-0065,Pribylovo Naval Air Base,60.45833206,28.74666786
RU-0066,Severomorsk-2 Naval Air Base,69.01499939,33.29166794
RU-0067,Veshchevo Naval Air Base,60.6733017,29.16670036
RU-0068,Kronshtadt Airfield,60.01459885,29.70280075
RU-0069,Kummolovo Airfield,59.65444565,28.99472237
RU-0070,Manushkino Airfield,59.87189865,30.80279922
RU-0071,Kuznetsovo Airfield,55.96138763,93.01083374
RU-0072,Gorskaya Airfield,60.03329849,30.01499939
RU-0073,Gostilitsy Airfield,59.7267,29.6395
RU-0074,Borki Airfield,58.37120056,31.04360008
RU-0075,Korpikyulya Airfield,59.60499954,30.27230072
RU-0076,Lepsari Airfield,60.13840103,30.8864994
RU-0077,Sivoritsy Airfield,59.47499847,30
RU-0078,Yermilovo Air Base,60.375,28.87400055
RU-0079,Kuznetsovo Airfield,59.24520111,29.94519997
RU-0080,Murmashi Airfield,68.8067,32.8077
RU-0081,Leonidovo Air Base,49.27330017,142.9279938
RU-0082,Bolchary Airport,59.82030106,68.83329773
RU-0083,Verkhnyaya Zolotitsa Airport,65.69100189,40.38040161
RU-0084,Vozhgora Airport,64.53959656,48.48490143
RU-0085,Dolgoshchelye Airport,66.053492,43.424625
RU-0086,Zavetnoe Airport,47.135167,43.899133
RU-0087,Indiga Airport,67.64710236,49.04489899
RU-0088,Urup Airport,46.20717621,150.526474
RU-0089,Krymsk Air Base,44.95999908,38
RU-0090,Krasnodar Tsentralny Air Base,45.08000183,38.9469986
RU-0091,Baronovskiy Airfield,44.9248,40.9883
RU-0092,Myskhako Airport,44.66999817,37.77600098
RU-0093,Sasovo Airfield,54.35400009,41.97399902
RU-0094,Buguruslan Glavny Airfield,53.61800003,52.44400024
RU-0095,Troekurovka Air Base,53.22399902,48.54999924
RU-0096,Bezenchuk Airfield,52.96500015,49.37799835
RU-0097,Oktyabrskiy Airfield,44.64500046,40.22200012
RU-0098,Oktyabrskiy Air Base,47.97000122,43.72000122
RU-0099,Aleksandrovskoye Airport,60.44300079,77.83899689
RU-0100,Amazar Air Base,53.79199982,120.9199982
RU-0101,Ashuluk Airfield,47.41999817,47.92499924
RU-0102,Atkarsk Airport,51.80199814,45.11199951
RU-0103,Azov Airfield,47.08499908,39.4070015
RU-0104,Barabinsk Airport,55.36000061,78.30000305
RU-0105,Barguzin Airport,53.587003,109.699997
RU-0106,Basy Airfield,46.21500015,46.94499969
RU-0107,Bataysk Air Base,47.11700058,39.79499817
RU-0108,Berdsk Airfield,54.73500061,83.09500122
RU-0109,ObGES Airfield,54.87400055,82.98300171
RU-0110,Mochische Airfield,55.16899872,83.14299774
RU-0111,Dresba Air Base,69.36329651,161.5619965
RU-0112,Yevsino Airfield,54.4070015,83.24199677
RU-0113,Kamen-na-Obi Airfield,53.79299927,81.15000153
RU-0114,Kalmanka Airfield,53.125,83.37999725
RU-0115,Slavgorod Severniy Air Base,53.05199814,78.63999939
RU-0116,Severnoye Airport,56.33499908,78.35500336
RU-0117,Klyuchi Airfield,52.26499939,79.20200348
RU-0118,Chistoozyornoe Airfield,54.6590004,76.53700256
RU-0119,Srednebeloye Helicopter Base,50.691002,128.009995
RU-0120,Ishim Airfield,56.08599854,69.45300293
RU-0121,Verkhneimbatsk Airport,63.15599823,87.97399902
RU-0122,Yalutorovsk Airfield,56.66699982,66.25800323
RU-0123,Birobidzhan Yuzhniy Airfield,48.58200073,133.0429993
RU-0124,Birofeld Airfield,48.40000153,132.7830048
RU-0125,Bobrovka Air Base,53.14500046,50.70999908
RU-0126,Borzya Zapadnaya Airfield,50.35400009,116.2600021
RU-0127,Bryansk Airport,53.27000046,34.3370018
RU-0128,Budyonnovsk Air Base,44.83000183,44.01300049
RU-0129,Buzuluk Airport,52.81299973,52.22200012
RU-0130,Yefremov Air Base,53.11500168,38.24300003
RU-0131,Troitskoye Air Base,46.455002,44.209999
RU-0132,Chernigovka Air Base,44.32500076,132.5449982
RU-0133,Kashtak Airfield,52.11000061,113.5
RU-0134,Chizha Airport,67.08399963,44.36700058
RU-0135,Esso Airport,55.93299866,158.7169952
RU-0136,Galyonki Air Base,44.09500122,131.8000031
RU-0137,Gazimurskiy Zavod Airport,51.54700089,118.3700027
RU-0138,Girvas Air Base,62.483002,33.75
RU-0139,Goryachinsk Airport,53.01499939,108.3270035
RU-0140,Gryazi Airfield,52.43299866,39.90000153
RU-0141,Idrinskoye Airport,54.36299896,91.98699951
RU-0142,Imeni Poliny Osipenko Airport,52.43999863,136.473999
RU-0143,Avachinskiy Heliport,53.15999985,158.3849945
RU-0144,Dubrovitsy Airfield,55.41500092,37.47999954
RU-0145,Chaikovskiy Airport,56.75,54.14500046
RU-0146,Froly Airfield,57.90100098,56.24499893
RU-0147,Kurkachi Airfield,55.97999954,49.58100128
RU-0148,Maikhe Airfield,43.42300034,132.4250031
RU-0149,Uglovaya Air Base,43.34899902,132.0570068
RU-0150,Saint Petersburg Children's Hospital No.1 Helipad,59.8362999,30.18650055
RU-0151,Petropavlovskaya Krepost Helipad,59.95148355,30.31371474
RU-0152,Mozdok Air Base,43.78499985,44.59999847
RU-0153,Komendantskiy Airfield,59.99700165,30.29000092
RU-0154,Ropsha Airfield,59.71099854,29.80500031
RU-0155,Seltso Airfield,59.617443,29.542865
RU-0156,Solnechniy Airfield,56.10800171,92.93699646
RU-0157,Manskiy Airfield,55.76300049,93.77700043
RU-0158,Severskaya Airfield,44.85499954,38.63999939
RU-0159,Izborsk Airport,57.71500015,27.70400047
RU-0160,Sennaya Guba Helipad,61.99599838,35.22800064
RU-0161,Tikhvin Airport,59.65000153,33.59500122
RU-0162,Maksimkin Yar Airport,58.68242645,86.82374573
RU-0163,Yegorlykskaya Air Base,46.573002,40.59
RU-0164,Tikhoretsk Air Base,45.87900162,40.10499954
RU-0165,Agoy Airfield,44.13899994,39.02799988
RU-0166,Giaginskaya Airfield,44.88700104,39.96500015
RU-0167,Mozhga Airport,56.42380142,52.27870178
RU-0168,Sarmany Airport,55.25799942,52.57300186
RU-0169,Byngi Airfield,57.57500076,60.20999908
RU-0170,Baltym Airfield,57.10900116,60.60699844
RU-0171,Troitsk Air Base,54.11000061,61.53499985
RU-0172,Gudron Airfield,51.21099854,58.68299866
RU-0173,Georgiyevka Airfield,53.28499985,51.03099823
RU-0174,Emergency Medicine Research Institute Helipad,59.87360001,30.3586998
RU-0175,Ambassador Hotel Helipad,59.92490005,30.31045914
RU-0176,Marli Helipad,59.89045334,29.89462471
RU-0177,Uglich Fominskoye Helipad,57.54850006,38.29539871
RU-0178,Yaskino Helipad,59.17024994,39.82509995
RU-0179,Tushino Children's Hospital Helipad,55.85139847,37.40190125
RU-0180,Alyye Parusa Helipad,55.80670166,37.44950104
RU-0181,Solntsevo Heliport,55.64300156,37.38700104
RU-0182,Chegdomyn Airport,51.13700104,132.9400024
RU-0183,Kyargozero Air Base,63.30500031,34.45500183
RU-0184,Yuryevskoye Airport,56.77999878,36.28499985
RU-0185,Marino Airstrip,56.63399887,36.88600159
RU-0186,Torzhok Helicopter Base,57.04700089,35.00500107
RU-0187,Blagoveshchenye Airfield,56.32600021,38.09999847
RU-0188,Dubna Seaplane Base,56.71500015,37.05500031
RU-0189,Kostomuksha Airport,64.61799622,30.68700027
RU-0190,Pugachyov Heliport,52.03300095,48.81999969
RU-0191,Pyaozero Airport,65.76899719,30.97699928
RU-0192,Kozhin Airfield,51.125,49.63999939
RU-0193,Pushkino Heliport,56.04199982,37.97800064
RU-0194,Sinegorye Airport,62.26499939,150.75
RU-0195,Kinel-Cherkassy Air Base,53.46500015,51.56000137
RU-0196,Tomtor Airport,63.24300003,143.1730042
RU-0197,Zimovniki Air Base,47.14199829,42.39500046
RU-0198,Solnechniy Airport,60.25999832,137.5169983
RU-0199,Dzhebariki-Khaya Airport,62.18999863,135.8650055
RU-0200,Typliy Klyuch Airport,62.78900146,136.8549957
RU-0201,Shabanovo Airfield,57.794997,28.299999
RU-0202,Karachikha Airfield,57.650002,39.759998
RU-0203,Koyda Airport,66.37799835,42.55799866
RU-0204,Kanevka Airport,67.1210022,39.71699905
RU-0205,Sosnovka Airport,66.5039978,40.57799911
RU-0206,Tetrino Airport,66.05876708,38.28263283
RU-0207,Chavanga Airport,66.111,37.764999
RU-0208,Chapoma Airport,66.114998,38.825001
RU-0209,Derevyannoe Airport,61.606998,34.620998
RU-0210,Aginskoye Airport,55.26599884,94.86000061
RU-0211,Taganrog Tsentralny Air Base,47.24645,38.8403
RU-0212,Arsenyev Airfield,44.14300156,133.2700043
RU-0213,Panki Heliport,55.66830063,37.93199921
RU-0214,Ukhtomskaya Heliport,55.69729996,37.87900162
RU-0215,Zhulebino Heliport,55.68700027,37.84000015
RU-0216,Vokhma Airport,58.91699982,46.72700119
RU-0217,Sormovo Airfield,56.31999969,43.79999924
RU-0218,Bolshoye Gryzlovo Airfield,54.785,37.645
RU-0219,Drakino Airfield,54.873,37.267
RU-0220,Volosovo Airfield,55.068,37.454
RU-0221,Sonino Airstrip,55.29595342,37.79211044
RU-0222,Lobanovo Airstrip,55.28685096,37.9416275
RU-0223,Malino Heliport,55.085,38.145
RU-0224,Pakhomovo Airfield,54.625,37.575
RU-0225,Bronnitsy Airfield,55.424,38.3015
RU-0226,Korobcheyevo Airfield,55.092666,38.923033
RU-0227,Uzunovo Airport,54.52646131,38.59711647
RU-0228,Rydoma Airfield,54.265,37.25
RU-0229,Myasnovo Airfield,54.213,37.551
RU-0230,Ryazhsk Airfield,53.695,40.005
RU-0231,Vatulino Airfield,55.659,36.141
RU-0232,Bezhitsa Airfield,53.337,34.233
RU-0233,Kasimov Airport,54.931,41.424
RU-0234,Emergency Children's Surgery and Traumatology Research Institute Helipad,55.73775426,37.61763811
RU-0235,Akhty Airfield,41.47445442,47.70152092
RU-0236,Vyazma Zapadny Airstrip,55.20356142,34.25271034
RU-0237,Kozelsk Heliport,54.054,35.757
RU-0238,Medyn Airfield,54.946,35.861
RU-0239,Starodub Airport,52.571,32.797
RU-0240,Seshcha Air Base,53.715,33.34
RU-0241,Rybinsk Yuzhny Airfield,58,38.84
RU-0242,Kirzhach Airfield,56.157,38.83
RU-0243,Ivanovo Yasyunikha Airfield,56.964,41.071
RU-0244,Teykovo Heliport,56.843,40.485
RU-0245,Nikitino Airfield,56.806,37.69
RU-0246,Kolchugino Airport,56.282,39.473
RU-0247,Alferyevo Airfield,56.1,35.875
RU-0248,Yegoryevsk Airfield,55.459,39.037
RU-0249,Novaya Heliport,55.8093,38.0454
RU-0250,Shevlino Helipad,56.085,36.79166667
RU-0251,Anosino-1 Helipad,55.84703009,36.98267877
RU-0252,Barvikha-3 Helipad,55.75960437,37.28246927
RU-0253,City Clinical Hospital No.71 Helipad,55.72249087,37.43042529
RU-0254,City Clinical Hospital No.20 Helipad,55.86554104,37.66459286
RU-0255,Emergency Medicine Research Institute Helipad,55.77636182,37.63853252
RU-0256,Nagornoye Helipad,55.91288025,37.62527704
RU-0257,Vyazma Airport,55.1483,34.383301
RU-0258,City Clinical Hospital No.15 Helipad,55.72974421,37.83069134
RU-0259,City Clinical Hospital No.7 Helipad,55.66151681,37.64141858
RU-0260,Bakovka Helipad,55.68274425,37.33375311
RU-0261,Golitsyno Helipad,55.57709531,36.88739061
RU-0262,Anino Helipad,55.58547621,37.58633137
RU-0263,MKAD 35 Kilometr Helipad,55.58182267,37.5727433
RU-0264,Alabino Helipad,55.53586823,36.9638443
RU-0265,Pavlovskoye Helipad,55.48001475,37.71438003
RU-0266,Barvikha-4 Helipad,55.7669655,37.30821311
RU-0267,Novo-Ogaryovo Helipad,55.73115787,37.20175624
RU-0268,Ogaryovo Heliport,55.740609,37.208657
RU-0269,Gorki-9 Heliport,55.727494,37.130055
RU-0270,Crocus Expo Helipad,55.822586,37.384396
RU-0271,City Children's Clinical Hospital No.9 Helipad,55.75548407,37.53904402
RU-0272,Belaya Dacha Helipad,55.65501347,37.86737323
RU-0273,Sofrino Helipad,56.15515911,37.92613506
RU-0274,Vlasikha Helipad,55.68351242,37.18295932
RU-0275,MKAD 63 Kilometr Helipad,55.79048825,37.37229109
RU-0276,Oyok Airfield,52.551,104.45
RU-0277,Rzhevka Heliport,59.97923588,30.57582557
RU-0278,Sukhaya Rechka Naval Air Base,43.029,131.542
RU-0279,Vera Helipad,55.6203,38.1521
RU-0280,Anosino-2 Heliport,55.8203,36.968901
RU-0281,Bely Klyuch Airfield,54.1965,48.321
RU-0282,Millerovo Air Base,48.954,40.296
RU-0283,Millerovo Airport,48.937,40.417
RU-0284,Bogorodsk Airfield,56.121,43.545
RU-0285,Primorsko-Akhtarsk Air Base,46.059,38.24
RU-0286,Temryuk Heliport,45.30336902,37.32326567
RU-0287,Korenovsk Air Base,45.447,39.424
RU-0288,Kushchyovskaya Air Base,46.537,39.548
RU-0289,Goreloye Airfield,52.957,41.469
RU-0290,Kineshma Airport,57.416,42.19
RU-0291,Nezhitino Airport,57.4813,43.2863
RU-0292,Yuryevets Airport,57.3373,43.0966
RU-0293,Krasnogorye Airport,57.7133,43.6878
RU-0294,Udskoye Airport,54.5217291,134.4230461
RU-0295,Burevestnik Yacht-club Helipad,55.9795,37.5282
RU-0296,Rechnoy Yacht-club Helipad,59.96379185,30.23910642
RU-0297,Pereyaslavka Air Base,47.997,135.089
RU-0298,Marinovka Air Base,48.637,43.789
RU-0299,Varfolomeyevka Air Base,44.261,133.413
RU-0300,Lensovetovskiy Heliport,59.76550474,30.48002243
RU-0301,Volen Heliport,56.2788411,37.47625351
RU-0302,Pridachinskaya Damba Heliport,51.67409209,39.23875451
RU-0303,Privolzhskiy Air Base,46.396,47.893
RU-0304,Kapustin Yar Airfield,48.667,45.732
RU-0305,Srednyaya Akhtuba Airfield,48.72790238,44.86507416
RU-0306,Beketovka Air Base,48.551003,44.369
RU-0307,Kotelnikovo Airfield,47.635,43.095
RU-0308,Romanovskaya Airport,47.53013307,42.03
RU-0309,Kholodnogorskiy Airfield,44.983,42.118
RU-0310,Sal'sk Airfield,46.416,41.519
RU-0311,Mikhaylovka Airfield,49.976,43.338
RU-0312,Belaya Kalitva Airport,48.217001,40.82
RU-0313,Zernograd Air Base,46.835,40.38
RU-0314,Dubki Airfield,51.647,46.059
RU-0315,Zabelskiy Airfield,54.79780286,55.94208241
RU-0316,Loginovo Airfield,56.6474504,61.35023117
RU-0317,Rozhdestveno Airfield,53.25,50.053
RU-0318,Sokol Air Base,51.284,58.605
RU-0319,Kupino Air Base,54.352,77.354
RU-0320,Pervomayskiy Airport,55.67022759,41.35665894
RU-0321,Oryol Severny Airport,53.00442888,36.02876186
RU-0322,Morshansk Air Base,53.44,41.737
RU-0323,Usman Airfield,52.025,39.675
RU-0324,Mordovo Airport,52.07834552,40.7843399
RU-0325,Ryshkovo Airfield,51.65615786,36.1818409
RU-0326,Kamenka Air Base,53.205,44.065
RU-0327,Vozdvizhenka Air Base,43.907,131.923
RU-0328,Pristan Naval Air Base,43.243,132.329
RU-0329,Khorol Air Base,44.449,132.124
RU-0330,Mys Nizmenny Airport,64.80147329,177.584424
RU-0331,Khvalynka Air Base,44.611,132.887
RU-0332,Novonezhino Airfield,43.218,132.584
RU-0333,Novorossiya Airfield,43.347,132.557
RU-0334,Kansk Tsentralny Airport,56.16003471,95.71211815
RU-0335,Lesnoy Airfield,53.25172218,83.95494461
RU-0336,Charyshskoye Airfield,51.40193657,83.52853775
RU-0337,Ubinskoye Airport,55.3166,79.6666
RU-0338,Yurt-Ora Airstrip,55.45017516,82.91646838
RU-0339,Kubovaya Heliport,55.28377154,83.01604271
RU-0340,Ataka Helipad,55.59018135,84.97959137
RU-0341,Kemerovo Severny Airport,55.33272073,86.04554415
RU-0342,Yuzhnaya Airfield,54.65471896,83.07869911
RU-0343,Iskitim Airfield,54.6,83.3
RU-0344,Sibirskiy Heliport,53.5858308,83.86237621
RU-0345,Nazarovo Airport,55.97254945,90.49017906
RU-0346,Uzhur Airport,55.26376169,89.82567787
RU-0347,Maryanovka Airfield,54.97253978,72.64649391
RU-0348,Krasnoozyorsk Airport,53.99278521,79.31339264
RU-0349,Shadrinsk Helipad,56.09824932,63.73311639
RU-0350,Abzakovo Helipad,53.801284,58.633282
RU-0351,Gora Pashina Heliport,55.1261,60.563
RU-0352,Gurban Helipad,56.16409724,37.54517555
RU-0353,Bunkovo Heliport,55.88023393,36.80737495
RU-0354,Krasny Posyolok Airfield,55.8135,36.978
RU-0355,Nakhabino Helipad,55.85800886,37.20917523
RU-0356,Mitino Heliport,55.86856314,37.37293482
RU-0357,City Clinical Hospital No.36 Helipad,55.7913297,37.74019897
RU-0358,Grachi Helipad,55.43827196,38.07142496
RU-0359,Voskresensk Airstrip,55.30721558,38.59565735
RU-0360,Mavrino Helipad,55.27341339,37.29679763
RU-0361,Burny Airfield,60.62370264,30.48654556
RU-0362,Bolshoy Lutsk Airstrip,59.41203406,28.57728481
RU-0363,Valday Helipad,58.01151948,33.31896901
RU-0364,Suzdal Airport,56.492614,40.380292
RU-0365,Novinki Airport,54.97766293,37.65666962
RU-0366,Polyany Helipad,55.03466303,38.82152081
RU-0367,Beloomut Airfield,54.9521,39.296583
RU-0368,Seltsy Airfield,54.9237,39.6392
RU-0369,Gelendzhik Seaplane Base,44.57805774,38.02308083
RU-0370,Kochubeyevskoye Airport,44.685864,41.74937725
RU-0371,Tatsinskaya Airfield,48.167059,41.277866
RU-0372,Rostov-na-Donu Tsentralny Air Base,47.2763,39.6377
RU-0373,Rostov-na-Donu Severny Heliport,47.25663103,39.73471642
RU-0374,Svetlograd Airfield,45.42333515,42.6808548
RU-0375,Monino Airfield,55.83670044,38.16999817
RU-0376,Kalininskiy Airfield,44.8582,44.1829
RU-0377,Makhachkala-1 Airfield,43.01264951,47.43574619
RU-0378,Khunzakh Airport,42.57033895,46.72905922
RU-0379,Tlyarata Helipad,42.11675633,46.35197282
RU-0380,Akhtubinsk Air Base,48.3085,46.2365
RU-0381,Osypnoy Bugor Airfield,46.2871581,48.06117296
RU-0382,Tri Protoka Airfield,46.325,48.153
RU-0383,Kuznetsk Airport,53.09809565,46.59044266
RU-0384,Volzhskiy Utyos Helipad,53.38546568,49.09751415
RU-0385,Volsk Airfield,52.0303435,47.32206345
RU-0386,Novosyolki Airport,53.90990003,49.73570824
RU-0387,Golovino Airport,56.36650996,84.73754883
RU-0388,Bor Heliport,55.35969145,37.72950768
RU-0389,Noginsk Helicopter Base,55.916097,38.480387
RU-0390,Utkina Zavod Helipad,59.86858243,30.485816
RU-0391,Vikhrevo Airfield,56.24168062,38.15843582
RU-0392,Zvezda Airfield,52.9409833,49.60661888
RU-0393,Krasny Yar Airport,53.5094123,50.43964863
RU-0394,Kovdor Airport,67.53414876,30.61919689
RU-0395,Kitsa Airfield,68.50736391,33.28754425
RU-0396,Okunev Nos Airport,66.2877128,52.58485794
RU-0397,Korzhevskiy Airstrip,45.21469656,37.74410963
RU-0398,Kiyevskoye Airstrip,45.060563,37.96664715
RU-0399,Yablonovskiy Airstrip,44.970461,38.993847
RU-0400,Dolzhanskaya Airfield,46.60771991,37.9234314
RU-0401,Olginskaya Airstrip,45.93834779,38.39990973
RU-0402,Medvedkovskaya Airstrip,45.44337691,38.96045923
RU-0403,Yelizavetinskaya Airstrip,45.08520267,38.80517006
RU-0404,Osechki Airstrip,45.25694492,38.9237237
RU-0405,Novotitarovskaya Airstrip,45.2496489,39.07669544
RU-0406,Novodmitriyevskaya Airstrip,44.84865835,38.89724493
RU-0407,Rodnikovskaya Airstrip,44.7776465,40.70876598
RU-0408,Kusino Airfield,59.40215642,31.81554794
RU-0409,Yastrebino Airstrip,59.38561625,28.93024206
RU-0410,Glazhevo Airstrip,59.66004584,32.10664272
RU-0411,Chernogolovka Airfield,56.02309198,38.32589149
RU-0412,Panino Airstrip,54.47502518,40.31690598
RU-0413,Negoditsy Airstrip,59.55807049,29.21796799
RU-0414,Borshchovo Airstrip,58.84221926,30.37874222
RU-0415,Smychkovo Airfield,58.679526,30.041597
RU-0416,Lyubytino Airstrip,58.80262868,33.37341785
RU-0417,Okulovka Airport,58.37447067,33.31222057
RU-0418,Ozyorny Heliport,57.86548392,33.67086411
RU-0419,Maksatikha Airport,57.7728698,35.89508057
RU-0420,Staritsa Airstrip,56.51234354,34.97197151
RU-0421,Otradnaya Airport,44.3828271,41.49046898
RU-0422,Mostovskoy Airfield,44.393346,40.81614
RU-0423,Labinsk Airport,44.66370831,40.75266838
RU-0424,Kurganinsk Airport,44.86304795,40.62576771
RU-0425,Kislovodsk Airport,43.9486,42.627
RU-0426,Psebay Airport,44.11045284,40.81884384
RU-0427,Bugry Helipad,60.05649267,30.39587617
RU-0428,Osinovaya Roshcha Helipad,60.10209861,30.26217341
RU-0429,Morozovo Airstrip,55.38064649,38.37159634
